시군구,단지명,전용면적(㎡),거래금액(만원),층,계약년월,계약일,분/입구분,해제사유발생일
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        32,910",4,201701,14,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9518,"        38,790",18,201701,21,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        43,470",5,201701,22,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        34,110",4,201701,23,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        35,410",7,201701,23,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        42,980",5,201701,31,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9518,"        38,560",10,201702,3,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9434,"        34,070",8,201702,4,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        40,380",3,201702,5,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9434,"        40,660",8,201702,9,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9434,"        33,470",2,201702,17,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        43,670",6,201702,17,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        31,410",2,201702,21,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        41,480",8,201702,23,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9518,"        38,410",22,201702,23,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9875,"        32,540",6,201702,23,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        29,710",1,201702,26,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        36,810",8,201702,28,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        42,900",6,201703,2,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9254,"        34,030",3,201703,3,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9434,"        39,640",8,201703,3,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9875,"        37,040",10,201703,4,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        44,380",9,201703,6,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9434,"        34,970",3,201703,7,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        40,800",3,201703,7,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        44,480",10,201703,8,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        36,510",7,201703,11,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        36,960",5,201703,15,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9434,"        35,770",3,201703,16,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9875,"        35,720",4,201703,16,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        36,820",9,201703,18,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        43,180",9,201703,19,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9875,"        38,690",16,201703,19,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        38,380",2,201703,21,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        37,410",7,201703,21,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        30,410",4,201703,30,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9875,"        39,340",20,201704,8,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9434,"        32,770",17,201704,11,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        36,410",8,201704,11,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        41,030",3,201704,13,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        36,870",7,201704,15,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        37,580",7,201704,17,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9875,"        40,070",19,201704,24,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9434,"        40,370",18,201704,25,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        41,100",15,201704,29,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9875,"        31,840",21,201705,4,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        41,640",2,201705,6,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),100.9214,"        37,440",13,201705,7,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),84.9254,"        39,430",8,201705,8,분,
세종특별자치시 새롬동,새뜸마을3단지(캐슬파밀리에),74.998,"        38,710",7,201705,22,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),84.9254,"        34,430",10,201702,12,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        41,980",12,201703,28,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),84.9434,"        33,270",2,201703,30,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        40,780",4,201704,12,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        39,150",3,201704,14,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),84.9434,"        37,770",10,201704,16,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.5454,"        36,610",2,201704,22,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        36,600",1,201704,24,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        39,540",2,201704,25,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),84.9875,"        31,390",21,201704,25,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.5454,"        41,950",7,201704,26,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9134,"        43,640",14,201704,27,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        40,870",4,201705,8,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        39,180",2,201705,8,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),84.9875,"        37,140",11,201705,10,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9134,"        43,960",19,201705,13,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),84.9434,"        38,940",8,201705,14,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9134,"        42,460",14,201705,18,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        42,480",5,201705,23,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        41,030",4,201705,24,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        45,170",8,201705,25,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),84.9434,"        37,370",4,201705,31,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        42,180",5,201705,31,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        49,440",6,201705,31,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9134,"        42,110",3,201706,1,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        39,480",6,201706,5,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        38,580",3,201706,14,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),84.9434,"        35,941",9,201708,21,분,
세종특별자치시 새롬동,새뜸마을4단지(캐슬&파밀리에),100.9214,"        46,440",6,201711,6,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),59.9539,"        25,450",2,201704,22,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),59.9602,"        32,970",12,201705,2,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),59.9602,"        24,070",13,201705,4,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),84.8892,"        40,000",18,201705,6,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),59.9602,"        32,970",13,201705,9,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),59.9602,"        28,070",4,201705,16,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),59.9602,"        26,760",1,201705,31,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),101.8063,"        39,440",2,201706,2,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),59.9539,"        32,400",5,201706,5,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),59.9602,"        34,070",12,201706,7,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),101.8063,"        43,740",4,201706,9,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),59.9602,"        25,570",17,201706,13,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),59.9602,"        30,070",2,201706,19,분,
세종특별자치시 새롬동,새뜸마을5단지(메이저시티),59.9602,"        32,570",14,201708,15,분,
세종특별자치시 새롬동,새뜸마을6단지(메이저시티),120.5051,"        48,650",2,201704,29,분,
세종특별자치시 새롬동,새뜸마을9단지(금성백조예미지),108.8552,"        42,882",21,201706,21,분,
세종특별자치시 새롬동,새뜸마을9단지(금성백조예미지),101.9653,"        51,007",21,201706,21,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9604,"        28,951",4,201701,10,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        32,471",5,201701,13,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9604,"        29,793",4,201701,15,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        32,750",6,201701,16,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),84.9032,"        43,521",15,201701,17,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),84.7807,"        43,717",18,201701,18,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9079,"        30,025",16,201701,23,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),98.1866,"        54,143",15,201701,23,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),98.1866,"        46,281",6,201701,24,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        34,450",7,201701,24,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        33,113",4,201701,31,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        34,482",9,201702,5,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),84.7807,"        40,161",4,201702,14,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9604,"        29,483",3,201702,14,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9604,"        35,805",23,201702,18,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),125.0776,"        52,969",2,201702,24,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        31,750",7,201702,28,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        34,750",10,201702,28,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9079,"        25,847",15,201703,1,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        26,906",1,201703,2,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        27,750",7,201703,2,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9079,"        35,491",10,201703,4,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        35,726",17,201703,5,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        33,375",2,201703,5,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        32,313",4,201703,5,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),84.7807,"        43,021",25,201703,6,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),84.9032,"        44,710",5,201703,6,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        34,592",6,201703,7,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        34,750",7,201703,10,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),84.7807,"        39,885",2,201703,17,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        29,140",10,201703,19,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        35,750",12,201703,20,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),98.6414,"        55,880",20,201703,27,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        36,432",10,201704,1,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        36,140",7,201704,4,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),98.1866,"        51,143",19,201704,11,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        31,565",2,201704,12,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),98.1866,"        49,558",5,201704,17,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        28,813",4,201704,19,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        36,750",12,201704,24,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),84.7807,"        42,203",4,201705,5,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),84.7807,"        49,021",25,201705,6,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        36,750",12,201705,6,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        37,432",10,201705,23,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        36,650",8,201705,24,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M3),59.9331,"        33,406",1,201705,27,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M4) 새뜸마을 11단지,125.0776,"        52,527",2,201701,16,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M4) 새뜸마을 11단지,98.1866,"        49,010",23,201701,25,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M4) 새뜸마을 11단지,98.6414,"        54,564",6,201701,27,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M4) 새뜸마을 11단지,129.7782,"        75,923",5,201702,7,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M4) 새뜸마을 11단지,98.1866,"        52,910",29,201702,26,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M4) 새뜸마을 11단지,98.1866,"        53,010",24,201703,6,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M4) 새뜸마을 11단지,98.1866,"        49,287",6,201703,12,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M4) 새뜸마을 11단지,84.9032,"        49,823",12,201703,20,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M4) 새뜸마을 11단지,98.1866,"        55,710",24,201704,1,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M4) 새뜸마을 11단지,101.7203,"        39,279",2,201706,12,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M5) 새뜸마을 14단지,98.1866,"        48,144",13,201701,5,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M5) 새뜸마을 14단지,98.6414,"        54,500",10,201701,9,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M5) 새뜸마을 14단지,107.6708,"        47,156",2,201701,18,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M5) 새뜸마을 14단지,107.6708,"        50,294",3,201702,23,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M5) 새뜸마을 14단지,107.7324,"        49,089",13,201703,20,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M5) 새뜸마을 14단지,107.7324,"        61,470",14,201703,26,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M5) 새뜸마을 14단지,107.6708,"        61,825",11,201704,5,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M5) 새뜸마을 14단지,98.1866,"        48,144",13,201704,10,분,
세종특별자치시 새롬동,세종더샵힐스테이트(M5) 새뜸마을 14단지,107.6708,"        67,425",8,201705,3,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.441,"        25,260",16,201702,24,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        26,180",5,201702,25,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),84.6347,"        35,040",20,201702,25,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        26,830",7,201702,26,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        26,280",6,201702,27,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),84.6347,"        34,840",16,201702,28,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),84.6347,"        35,440",5,201703,1,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        27,110",10,201703,4,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),84.6347,"        35,140",17,201703,5,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        23,210",18,201703,10,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),84.6347,"        34,540",10,201703,16,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        27,280",7,201703,18,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        27,680",13,201703,19,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        28,180",14,201703,24,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        27,880",10,201703,25,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        27,980",10,201703,26,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        28,380",12,201704,5,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),84.6347,"        33,910",3,201704,6,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),59.4544,"        28,080",12,201704,11,분,
세종특별자치시 소담동,새샘마을5단지(한양수자인엘시티),84.6347,"        35,880",12,201705,4,분,
세종특별자치시 소담동,새샘마을6단지(한신더휴펜타힐스),75.9,"        37,467",11,201710,21,분,
세종특별자치시 소담동,새샘마을6단지(한신더휴펜타힐스),59.97,"        31,938",26,201710,22,분,
세종특별자치시 소담동,새샘마을6단지(한신더휴펜타힐스),59.92,"        30,358",7,201710,28,분,
세종특별자치시 소담동,새샘마을6단지(한신더휴펜타힐스),75.9,"        36,067",5,201711,1,분,
세종특별자치시 소담동,새샘마을6단지(한신더휴펜타힐스),59.5,"        23,738",2,201711,17,분,
세종특별자치시 소담동,새샘마을6단지(한신더휴펜타힐스),64.5,"        31,051",7,201712,14,분,
세종특별자치시 소담동,새샘마을6단지(한신더휴펜타힐스),59.92,"        25,348",3,201712,20,분,
세종특별자치시 소담동,새샘마을6단지(한신더휴펜타힐스),59.97,"        30,938",28,201712,22,분,
세종특별자치시 소담동,새샘마을6단지(한신더휴펜타힐스),59.92,"        28,958",19,201712,28,분,
세종특별자치시 소담동,새샘마을6단지(한신더휴펜타힐스),59.92,"        31,658",24,201712,30,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        33,450",2,201704,27,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        36,792",6,201704,27,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        43,950",6,201704,27,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,125.8531,"        46,500",15,201704,27,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        46,450",12,201704,28,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        40,900",10,201704,29,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        40,950",12,201704,29,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        40,900",10,201704,29,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        40,250",4,201704,29,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        37,700",16,201704,29,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        39,450",9,201704,30,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        37,700",9,201704,30,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        38,700",8,201704,30,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,125.8531,"        49,000",8,201705,1,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        40,050",10,201705,1,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        36,200",12,201705,1,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        33,200",4,201705,2,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        39,450",9,201705,2,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        35,200",18,201705,2,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        33,200",4,201705,2,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        37,200",8,201705,3,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        32,300",3,201705,3,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        32,800",4,201705,3,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        41,750",4,201705,3,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        35,200",14,201705,4,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        39,450",8,201705,5,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        33,700",4,201705,5,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,125.1257,"        45,174",2,201705,8,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        39,950",12,201705,8,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        37,250",4,201705,8,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        36,250",3,201705,9,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        38,400",4,201705,9,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,125.1257,"        45,600",10,201705,10,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        40,950",9,201705,10,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        35,200",10,201705,10,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,125.1257,"        46,600",14,201705,11,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        34,700",5,201705,12,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        35,950",8,201705,12,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        39,950",6,201705,12,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        40,900",7,201705,13,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        40,250",12,201705,13,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        41,800",13,201705,14,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        40,450",7,201705,14,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        30,700",1,201705,15,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        35,200",15,201705,15,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        35,900",8,201705,15,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        37,200",10,201705,15,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        41,252",9,201705,15,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        35,700",10,201705,15,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        36,700",5,201705,15,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        32,000",1,201705,15,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        32,500",3,201705,15,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        40,450",9,201705,15,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        32,500",3,201705,16,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        39,950",8,201705,16,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        35,200",12,201705,16,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        36,200",14,201705,16,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        36,200",10,201705,16,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        35,700",14,201705,16,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        36,200",6,201705,16,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        41,200",13,201705,16,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        36,200",5,201705,17,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        34,200",4,201705,17,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        35,300",4,201705,18,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        36,700",15,201705,18,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        43,450",11,201705,18,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        44,950",6,201705,18,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        42,450",15,201705,18,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        41,682",7,201705,19,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        38,700",4,201705,19,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        36,700",10,201705,20,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        36,532",10,201705,20,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        38,100",2,201705,21,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        40,450",13,201705,22,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        40,950",17,201705,22,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        40,450",6,201705,22,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        41,752",16,201705,22,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        36,532",8,201705,22,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,125.8531,"        48,000",7,201705,23,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        42,232",9,201705,23,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,84.9917,"        36,200",5,201705,23,분,
세종특별자치시 소담동,중흥S클래스 에듀마크,98.931,"        40,950",10,201705,23,분,
