계약년월,계약일,시군구,본번,부번,단지명,전용면적(㎡),거래금액(만원),층,건축년도,해제사유발생일
202008,20,세종특별자치시 조치원읍 죽림리,92,0,신동아,59.76,"12,000",9,1996,
202008,20,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,130.7832,"35,200",13,2008,
202008,20,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),84.96,"56,000",1,2011,20201218
202008,20,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),84.96,"56,000",1,2011,
202008,21,세종특별자치시 고운동,1409,0,가락마을11단지(중흥에듀카운티),59.9907,"45,000",8,2016,
202008,21,세종특별자치시 고운동,1409,0,가락마을11단지(중흥에듀카운티),59.9907,"52,000",15,2016,
202008,21,세종특별자치시 금남면 용포리,320,0,두진리버빌,59.8676,"27,000",1,2000,
202008,21,세종특별자치시 나성동,732,0,세종모닝시티2차,23.2849,"9,450",3,2016,
202008,21,세종특별자치시 대평동,668,0,해들마을6단지,99.2501,"140,000",16,2018,
202008,21,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),84.98,"82,000",15,2014,
202008,21,세종특별자치시 도담동,633,0,도램마을20단지(에듀파크),84.96,"67,000",6,2014,
202008,21,세종특별자치시 도담동,664,0,라온프라이빗시티 Ⅰ,19.1676,"8,000",5,2014,
202008,21,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),101.9478,"75,000",11,2014,
202008,21,세종특별자치시 아름동,1276,0,범지기마을12단지(중흥S-에코타운),96.252,"90,000",16,2015,
202008,21,세종특별자치시 아름동,1276,0,범지기마을12단지(중흥S-에코타운),96.252,"90,000",16,2015,20201218
202008,21,세종특별자치시 아름동,1279,0,푸르지오(8단지),84.9837,"64,800",3,2013,
202008,21,세종특별자치시 조치원읍 남리,456,0,다원파크리안,83.256,"14,700",15,2003,
202008,21,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,"5,350",6,1991,
202008,21,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,144.2557,"44,000",12,2006,
202008,21,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"33,700",12,2008,
202008,21,세종특별자치시 종촌동,690,0,가재마을 5단지,84.9424,"69,800",19,2014,
202008,21,세종특별자치시 종촌동,649,0,가재마을7단지,84.994,"79,000",13,2014,20201116
202008,21,세종특별자치시 종촌동,649,0,가재마을7단지,84.994,"79,000",13,2014,
202008,21,세종특별자치시 종촌동,649,0,가재마을7단지,84.994,"79,000",13,2014,20200907
202008,21,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.87,"70,000",5,2011,
202008,21,세종특별자치시 한솔동,940,0,첫마을2단지(퍼스트프라임),49.62,"25,000",12,2011,
202008,21,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),59.15,"18,855",16,2012,
202008,22,세종특별자치시 고운동,1705,0,가락마을5단지(유승한내들),59.9013,"49,000",4,2015,
202008,22,세종특별자치시 고운동,1705,0,가락마을5단지(유승한내들),84.6583,"63,000",27,2015,
202008,22,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),84.986,"65,000",4,2015,
202008,22,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"20,000",15,2000,
202008,22,세종특별자치시 다정동,926,0,가온마을12단지,59.1683,"64,500",15,2018,
202008,22,세종특별자치시 다정동,953,0,가온마을2단지,75.5531,"71,000",6,2018,
202008,22,세종특별자치시 다정동,918,0,가온마을6단지,59.978,"65,000",6,2018,
202008,22,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"43,400",14,2014,
202008,22,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"53,000",5,2014,
202008,22,세종특별자치시 보람동,713,0,호려울마을10단지(중흥S클래스),109.9692,"118,000",4,2016,
202008,22,세종특별자치시 새롬동,561,0,새뜸마을11단지(더샵힐스테이트),98.6414,"141,500",4,2017,
202008,22,세종특별자치시 새롬동,554,0,새뜸마을4단지(캐슬&파밀리에),100.1879,"100,000",5,2017,
202008,22,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),101.9478,"80,000",8,2014,
202008,22,세종특별자치시 어진동,548,0,세종리슈빌S,19.3525,"11,000",11,2014,
202008,22,세종특별자치시 연서면 봉암리,622,0,대원네스트빌,79.626,"15,000",1,2002,
202008,22,세종특별자치시 조치원읍 교리,12,1,목화,59.9,"10,500",9,1994,
202008,22,세종특별자치시 조치원읍 서창리,133,10,두진한라,59.64,"6,900",4,1991,
202008,22,세종특별자치시 조치원읍 신안리,244,1,조형,39.97,"6,000",3,1991,
202008,22,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,"7,500",4,1991,
202008,22,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,84.9228,"31,000",3,2006,
202008,22,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),118.198,"30,600",9,2008,
202008,22,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"34,000",15,2008,
202008,22,세종특별자치시 조치원읍 죽림리,389,0,죽림대우푸르지오,84.9228,"22,500",2,2007,
202008,22,세종특별자치시 한솔동,940,0,첫마을2단지(퍼스트프라임),49.62,"36,800",9,2011,
202008,22,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),59.89,"41,500",1,2011,
202008,22,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),84.11,"67,000",12,2012,
202008,23,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,"56,900",18,2015,
202008,23,세종특별자치시 도담동,858,0,도램마을 14단지(한림풀에버),99.992,"104,500",8,2015,
202008,23,세종특별자치시 도담동,664,0,라온프라이빗시티 Ⅰ,19.1676,"8,000",7,2014,
202008,23,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"44,000",3,2014,
202008,23,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),101.9478,"70,000",2,2014,
202008,23,세종특별자치시 조치원읍 교리,140,0,현대,84.99,"15,000",14,1992,
202008,23,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,99.6514,"35,800",14,2013,
202008,24,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),59.465,"41,000",15,2015,
202008,24,세종특별자치시 나성동,750,0,세종마루(CB5-3BL),25.705,"9,000",5,2015,
202008,24,세종특별자치시 나성동,730,0,에스알파크시티,23.09,"9,700",4,2017,
202008,24,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"50,000",21,2014,
202008,24,세종특별자치시 반곡동,4102,1,수루배마을1단지,96.925,"90,000",1,2019,
202008,24,세종특별자치시 새롬동,593,0,새뜸마을6단지(메이저시티),120.5051,"144,000",10,2017,20201109
202008,24,세종특별자치시 새롬동,593,0,새뜸마을6단지(메이저시티),120.5051,"144,000",10,2017,
202008,24,세종특별자치시 소담동,3302,6,새샘마을6단지(한신더휴펜타힐스),59.5,"58,000",3,2017,
202008,24,세종특별자치시 어진동,664,0,모닝시티,49.6338,"16,000",8,2015,
202008,24,세종특별자치시 연동면 명학리,255,0,다산청정,49.277,"8,500",7,2001,
202008,24,세종특별자치시 조치원읍 남리,456,0,다원파크리안,83.256,"12,000",14,2003,
202008,25,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"43,700",4,2014,
202008,25,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"55,000",23,2014,
202008,25,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"50,000",24,2014,20200901
202008,25,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"41,400",4,2014,
202008,25,세종특별자치시 부강면 부강리,498,7,대신하나로,81.78,"13,000",6,2002,
202008,25,세종특별자치시 새롬동,554,0,새뜸마을4단지(캐슬&파밀리에),84.9434,"79,500",6,2017,
202008,25,세종특별자치시 연동면 명학리,255,0,다산청정,49.277,"8,500",8,2001,
202008,25,세종특별자치시 조치원읍 남리,456,0,다원파크리안,83.256,"18,000",7,2003,
202008,25,세종특별자치시 조치원읍 남리,456,0,다원파크리안,83.256,"17,000",1,2003,
202008,25,세종특별자치시 조치원읍 번암리,75,2,번암주공,39.3,"10,950",5,1989,
202008,25,세종특별자치시 조치원읍 번암리,75,2,번암주공,46.68,"13,400",3,1989,
202008,25,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,125.7081,"21,000",4,2013,
202008,25,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,84.84,"24,000",19,1999,
202008,25,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,130.2173,"29,100",2,2008,
202008,26,세종특별자치시 고운동,1705,0,가락마을5단지(유승한내들),84.6583,"65,800",23,2015,
202008,26,세종특별자치시 나성동,732,0,세종모닝시티2차,23.2849,"9,300",7,2016,
202008,26,세종특별자치시 보람동,783,0,호려울마을5단지(제일풍경채),99.986,"89,500",3,2017,
202008,26,세종특별자치시 보람동,777,0,호려울마을8단지(중흥 에코시티),84.9895,"78,500",2,2017,
202008,26,세종특별자치시 부강면 부강리,498,7,대신하나로,59.84,"8,500",6,2002,
202008,26,세종특별자치시 새롬동,554,0,새뜸마을4단지(캐슬&파밀리에),84.9518,"85,000",28,2017,
202008,26,세종특별자치시 소담동,521,0,새샘마을9단지(중흥S클래스 리버뷰),98.227,"102,500",6,2016,
202008,26,세종특별자치시 아름동,1276,0,범지기마을12단지(중흥S-에코타운),96.252,"78,000",13,2015,
202008,26,세종특별자치시 연동면 명학리,255,0,다산청정,59.858,"13,000",9,2001,
202008,26,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,125.7081,"37,300",4,2013,
202008,26,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,125.7081,"40,800",11,2013,
202008,26,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,84.9228,"32,000",7,2006,
202008,26,세종특별자치시 조치원읍 죽림리,92,0,신동아,114.91,"16,500",12,1996,
202008,27,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),59.972,"50,000",13,2015,
202008,27,세종특별자치시 나성동,737,0,포레뷰투도시형생활주택,28.2095,"12,000",5,2017,
202008,27,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"47,000",7,2014,
202008,27,세종특별자치시 보람동,713,0,호려울마을10단지(중흥S클래스),98.0608,"94,000",13,2016,
202008,27,세종특별자치시 보람동,777,0,호려울마을8단지(중흥 에코시티),109.9693,"100,500",15,2017,
202008,27,세종특별자치시 소담동,521,0,새샘마을9단지(중흥S클래스 리버뷰),84.9779,"85,000",3,2016,
202008,27,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),101.9478,"79,000",6,2014,
202008,27,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),96.1416,"79,000",8,2015,
202008,27,세종특별자치시 조치원읍 죽림리,167,0,삼정하이츠,61.9,"9,700",15,1991,20200915
202008,27,세종특별자치시 조치원읍 죽림리,167,0,삼정하이츠,61.9,"9,700",15,1991,20200905
202008,27,세종특별자치시 조치원읍 죽림리,92,0,신동아,84.98,"12,000",1,1996,
202008,27,세종특별자치시 종촌동,697,0,가재마을9단지,84.814,"70,000",25,2014,
202008,27,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),59.03,"46,000",10,2012,
202008,28,세종특별자치시 금남면 용포리,320,0,두진리버빌,59.8676,"36,000",9,2000,
202008,28,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"19,800",13,2000,
202008,28,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"47,000",3,2014,
202008,28,세종특별자치시 부강면 부강리,401,48,주연,59.82,"7,500",9,1992,
202008,28,세종특별자치시 새롬동,554,0,새뜸마을4단지(캐슬&파밀리에),100.9134,"80,000",12,2017,
202008,28,세종특별자치시 소정면 운당리,35,1,무궁화,59.4,"5,400",6,1996,
202008,28,세종특별자치시 연동면 명학리,255,0,다산청정,31.758,"4,800",7,2001,20201005
202008,28,세종특별자치시 연동면 명학리,255,0,다산청정,41.328,"4,600",4,2001,
202008,28,세종특별자치시 연동면 명학리,255,0,다산청정,31.758,"4,900",9,2001,
202008,28,세종특별자치시 조치원읍 번암리,75,2,번암주공,47.01,"13,000",5,1989,
202008,28,세종특별자치시 조치원읍 신안리,244,1,조형,39.97,"5,400",4,1991,
202008,29,세종특별자치시 고운동,2111,0,가락마을 19단지,105.7788,"74,000",7,2019,
202008,29,세종특별자치시 고운동,1403,0,가락마을14단지(우남퍼스트빌),117.8982,"69,000",15,2020,
202008,29,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),59.9964,"49,000",4,2015,
202008,29,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),59.972,"41,500",2,2015,
202008,29,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),72.497,"50,000",3,2015,
202008,29,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"18,000",12,2000,
202008,29,세종특별자치시 나성동,732,0,세종모닝시티2차,23.2849,"9,200",7,2016,
202008,29,세종특별자치시 다정동,931,0,가온마을8단지(더하이스트),59.8817,"46,000",3,2018,
202008,29,세종특별자치시 도담동,685,0,도램마을2단지(웅진스타클래스),59.97,"55,000",7,2014,
202008,29,세종특별자치시 도담동,681,0,도램마을4단지(이지더원),59.9853,"56,000",11,2014,
202008,29,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"50,000",7,2014,
202008,29,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"56,000",17,2014,
202008,29,세종특별자치시 보람동,779,0,호려울마을6단지(모아엘가),101.65,"89,900",4,2017,
202008,29,세종특별자치시 소담동,521,0,새샘마을9단지(중흥S클래스 리버뷰),109.9244,"138,000",3,2016,
202008,29,세종특별자치시 어진동,548,0,세종리슈빌S,18.0325,"10,000",5,2014,
202008,29,세종특별자치시 연동면 명학리,255,0,다산청정,49.277,"8,000",1,2001,
202008,29,세종특별자치시 연동면 명학리,255,0,다산청정,59.858,"10,500",8,2001,
202008,29,세종특별자치시 연동면 명학리,255,0,다산청정,49.277,"7,500",9,2001,
202008,29,세종특별자치시 연서면 봉암리,622,0,대원네스트빌,59.858,"12,800",9,2002,
202008,29,세종특별자치시 조치원읍 남리,456,0,다원파크리안,83.256,"19,000",2,2003,
202008,29,세종특별자치시 조치원읍 신안리,35,3,유니빌,28.168,"3,300",13,2002,
202008,29,세종특별자치시 조치원읍 신안리,244,1,조형,39.97,"4,900",5,1991,
202008,29,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,59.99,"19,500",2,1999,
202008,29,세종특별자치시 조치원읍 죽림리,92,0,신동아,59.76,"14,500",18,1996,
202008,29,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"34,000",11,2008,
202008,29,세종특별자치시 종촌동,690,0,가재마을 5단지,59.9383,"55,500",23,2014,
202008,30,세종특별자치시 다정동,918,0,가온마을6단지,84.9864,"92,000",3,2018,
202008,30,세종특별자치시 다정동,918,0,가온마을6단지,108.9856,"130,500",3,2018,
202008,30,세종특별자치시 새롬동,563,0,새뜸마을14단지(더샵힐스테이트),107.6708,"149,900",6,2017,
202008,30,세종특별자치시 새롬동,599,0,새뜸마을2단지(메이저시티),59.9602,"61,000",4,2017,
202008,30,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),96.1416,"80,000",7,2015,
202008,30,세종특별자치시 연서면 봉암리,622,0,대원네스트빌,79.626,"19,000",3,2002,
202008,31,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"17,000",2,2000,
202008,31,세종특별자치시 나성동,775,0,더리치세종의아침(CB4-1BL-2BL),20.5238,"9,000",3,2015,
202008,31,세종특별자치시 다정동,916,0,가온마을3단지,98.7065,"88,000",5,2018,
202008,31,세종특별자치시 도담동,638,0,도램마을 19단지(모아미래도),84.945,"71,700",10,2015,
202008,31,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"35,700",3,2014,
202008,31,세종특별자치시 부강면 부강리,498,7,대신하나로,81.78,"15,500",3,2002,
202008,31,세종특별자치시 조치원읍 교리,11,1,계룡,78.24,"12,400",4,1989,
202008,31,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,152.785,"26,000",1,2013,
202008,31,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,"7,500",4,1991,
202008,31,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,"8,000",1,1991,
202008,31,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),119.98,"58,000",1,2011,
202008,31,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),59.15,"18,250",5,2012,
202009,1,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"20,000",13,2000,
202009,1,세종특별자치시 나성동,727,0,SR파크센텀,20.1058,"9,000",5,2019,
202009,1,세종특별자치시 나성동,738,0,세종포레뷰원,26.19,"10,500",7,2016,
202009,1,세종특별자치시 나성동,738,0,세종포레뷰원,26.19,"10,500",7,2016,20201104
202009,1,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"51,700",2,2014,
202009,1,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"48,000",11,2014,
202009,1,세종특별자치시 연동면 명학리,255,0,다산청정,31.758,"5,000",3,2001,
202009,1,세종특별자치시 조치원읍 남리,456,0,다원파크리안,83.256,"16,800",5,2003,
202009,1,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,99.6514,"37,300",7,2013,
202009,1,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,"7,500",1,1991,
202009,1,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,"7,000",5,1991,
202009,1,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,59.99,"19,900",19,1999,
202009,2,세종특별자치시 나성동,739,0,세진팰리스,25.99,"9,800",8,2015,20200912
202009,2,세종특별자치시 나성동,739,0,세진팰리스,25.99,"9,800",8,2015,
202009,2,세종특별자치시 대평동,706,0,해들마을2단지,84.66,"64,000",1,2018,
202009,2,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"43,000",5,2014,
202009,2,세종특별자치시 도담동,859,0,현대힐스테이트(도램마을15단지),84.841,"88,000",7,2014,
202009,2,세종특별자치시 보람동,783,0,호려울마을5단지(제일풍경채),84.9383,"65,000",10,2017,
202009,2,세종특별자치시 어진동,664,0,모닝시티,26.7552,"12,000",2,2015,
202009,2,세종특별자치시 어진동,649,0,호수의 아침,17.834,"8,200",5,2014,
202009,2,세종특별자치시 조치원읍 남리,456,0,다원파크리안,83.256,"19,700",15,2003,
202009,2,세종특별자치시 조치원읍 죽림리,167,0,삼정하이츠,61.9,"10,000",4,1991,
202009,2,세종특별자치시 종촌동,690,0,가재마을 5단지,59.9383,"57,900",14,2014,
202009,2,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),59.15,"52,800",13,2012,
202009,3,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),59.972,"45,000",2,2015,
202009,3,세종특별자치시 나성동,759,0,블루지움(2-4),26.7,"8,500",8,2015,
202009,3,세종특별자치시 다정동,916,0,가온마을3단지,75.5531,"71,500",21,2018,
202009,3,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,19.1676,"8,100",7,2014,
202009,3,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,21.27,"8,400",6,2014,20200929
202009,3,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,19.1676,"8,100",7,2014,20200917
202009,3,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,21.27,"8,400",6,2014,
202009,3,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"58,500",14,2014,
202009,3,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9238,"69,000",14,2014,
202009,3,세종특별자치시 어진동,548,0,세종리슈빌S,19.3525,"10,500",10,2014,
202009,3,세종특별자치시 어진동,548,0,세종리슈빌S,19.3525,"11,950",9,2014,
202009,3,세종특별자치시 조치원읍 남리,456,0,다원파크리안,83.256,"20,000",9,2003,
202009,3,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,"19,000",9,1996,
202009,3,세종특별자치시 한솔동,940,0,첫마을2단지(퍼스트프라임),49.62,"14,470",6,2011,
202009,3,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),59.95,"54,700",12,2012,
202009,4,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),59.465,"49,000",12,2015,
202009,4,세종특별자치시 나성동,730,0,에스알파크시티,23.77,"10,000",8,2017,
202009,4,세종특별자치시 다정동,918,0,가온마을6단지,84.9837,"81,000",5,2018,
202009,4,세종특별자치시 대평동,704,0,해들마을4단지,98.1108,"93,000",27,2018,
202009,4,세종특별자치시 반곡동,4102,1,수루배마을1단지,84.454,"90,000",7,2019,
202009,4,세종특별자치시 부강면 부강리,976,2,대광,59.4,"6,000",3,1988,
202009,4,세종특별자치시 부강면 부강리,970,3,청솔,49.77,"6,900",10,1994,
202009,4,세종특별자치시 아름동,1363,0,범지기마을11단지(영무예다음),84.9816,"47,000",2,2014,
202009,4,세종특별자치시 전의면 동교리,121,0,재동(3동),49.65,"7,000",6,1992,
202009,4,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,59.99,"10,000",14,1999,
202009,4,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),119.98,"115,000",23,2011,
202009,4,세종특별자치시 한솔동,1226,0,첫마을4단지(대우푸르지오),84.7,"23,650",3,2012,
202009,4,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),59.95,"36,500",7,2012,
202009,5,세종특별자치시 고운동,2111,0,가락마을 19단지,84.6663,"75,000",1,2019,
202009,5,세종특별자치시 나성동,714,0,에스알파크,35.1933,"11,800",6,2014,
202009,5,세종특별자치시 다정동,960,0,가온마을1단지,74.9668,"69,000",22,2018,
202009,5,세종특별자치시 다정동,960,0,가온마을1단지,84.975,"80,000",13,2018,
202009,5,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),95.623,"111,000",15,2015,
202009,5,세종특별자치시 보람동,700,1,호려울마을 4단지 센트럴파크,80.8021,"78,000",2,2017,
202009,5,세종특별자치시 보람동,700,1,호려울마을 4단지 센트럴파크,80.8021,"78,000",2,2017,20201228
202009,5,세종특별자치시 새롬동,601,0,새뜸마을1단지(메이저시티),84.9645,"85,000",29,2017,
202009,5,세종특별자치시 아름동,1276,0,범지기마을12단지(중흥S-에코타운),96.252,"65,700",2,2015,
202009,5,세종특별자치시 연동면 명학리,255,0,다산청정,49.277,"8,500",1,2001,
202009,5,세종특별자치시 연동면 명학리,255,0,다산청정,49.277,"7,500",1,2001,
202009,5,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.976,"36,800",4,2008,
202009,5,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"35,000",10,2008,
202009,5,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,84.728,"29,000",15,2008,
202009,5,세종특별자치시 종촌동,690,0,가재마을 5단지,84.9424,"74,900",17,2014,
202009,5,세종특별자치시 종촌동,690,0,가재마을 5단지,59.9383,"54,500",14,2014,
202009,5,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),101.54,"70,000",5,2012,
202009,6,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9881,"46,500",3,2015,
202009,6,세종특별자치시 새롬동,614,0,새뜸마을12단지(금성백조예미지),59.9283,"66,400",4,2017,
202009,6,세종특별자치시 종촌동,690,0,가재마을 5단지,84.9424,"68,500",4,2014,20200929
202009,6,세종특별자치시 종촌동,690,0,가재마을 5단지,84.9424,"68,500",4,2014,
202009,6,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),59.15,"48,900",5,2012,
202009,7,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"18,000",1,2000,
202009,7,세종특별자치시 연동면 명학리,255,0,다산청정,49.277,"9,200",5,2001,
202009,7,세종특별자치시 장군면 금암리,259,1,정보마을,28.2616,"3,000",5,2002,
202009,7,세종특별자치시 전의면 동교리,121,0,재동(3동),49.65,"4,200",6,1992,
202009,7,세종특별자치시 조치원읍 남리,456,0,다원파크리안,65.78,"14,000",4,2003,
202009,7,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,84.99,"25,000",11,1996,
202009,7,세종특별자치시 종촌동,690,0,가재마을 5단지,84.9424,"75,000",11,2014,
202009,8,세종특별자치시 다정동,918,0,가온마을6단지,84.9837,"89,900",7,2018,
202009,8,세종특별자치시 도담동,641,0,도램마을16단지(모아미래도),84.969,"70,000",15,2015,
202009,8,세종특별자치시 부강면 부강리,970,3,청솔,49.77,"7,000",3,1994,
202009,8,세종특별자치시 연동면 명학리,255,0,다산청정,31.758,"4,900",1,2001,
202009,8,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,"7,500",2,1991,
202009,8,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,128.9491,"38,500",4,2008,
202009,8,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),84.96,"69,000",8,2011,
202009,9,세종특별자치시 나성동,712,0,세종퍼스트타워,28.452,"9,000",7,2013,
202009,9,세종특별자치시 나성동,715,0,우빈가온,33.29,"11,800",5,2015,
202009,9,세종특별자치시 부강면 부강리,970,3,청솔,49.77,"6,600",9,1994,
202009,9,세종특별자치시 어진동,649,0,호수의 아침,17.834,"9,900",8,2014,
202009,9,세종특별자치시 연동면 명학리,255,0,다산청정,31.758,"5,500",2,2001,
202009,9,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,84.84,"22,700",5,1999,
202009,9,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,59.99,"19,500",7,1999,
202009,9,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"33,100",14,2008,20200910
202009,9,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,128.9491,"31,000",1,2008,
202009,9,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),101.45,"75,000",20,2012,
202009,10,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"55,000",21,2014,
202009,10,세종특별자치시 새롬동,601,0,새뜸마을1단지(메이저시티),84.9645,"85,000",7,2017,
202009,10,세종특별자치시 새롬동,601,0,새뜸마을1단지(메이저시티),120.5051,"90,000",1,2017,
202009,10,세종특별자치시 아름동,1339,0,범지기마을1단지(한양수자인에듀센텀),84.914,"80,000",16,2015,
202009,10,세종특별자치시 연동면 명학리,255,0,다산청정,59.858,"13,000",6,2001,
202009,10,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,"8,500",4,1991,
202009,10,세종특별자치시 조치원읍 신안리,244,1,조형,39.97,"5,500",4,1991,
202009,10,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),101.7,"74,000",28,2012,
202009,11,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"18,500",3,2000,
202009,11,세종특별자치시 나성동,712,0,세종퍼스트타워,22.686,"8,000",4,2013,
202009,11,세종특별자치시 다정동,960,0,가온마을1단지,74.9668,"71,000",29,2018,
202009,11,세종특별자치시 도담동,653,0,도램마을11단지(반도유보라),84.9783,"71,000",4,2017,
202009,11,세종특별자치시 도담동,632,0,중흥 그린카운티(13단지),59.1132,"53,000",14,2014,
202009,11,세종특별자치시 소담동,597,0,새샘마을1단지,84.9917,"83,900",7,2018,
202009,11,세종특별자치시 어진동,664,0,모닝시티,27.4152,"9,900",6,2015,
202009,11,세종특별자치시 연서면 봉암리,622,0,대원네스트빌,79.626,"15,500",10,2002,
